Company,MSE,MAE,R2,MAPE
TOPS.TA,577.8970002,17.9469544,0.906976293,0.020491984
TSEM.TA,182546.1302,278.1615202,0.890994524,0.016067502
TRAN.TA,423.0900322,15.8417423,-4.216432456,0.164953473
TSG.TA,3.054567671,1.467809041,-4.276614003,0.008920141
TURB.TA,398.6251391,13.81445638,0.975089655,0.018372992
TRPZ.TA,103.5331772,7.777896574,0.99223803,0.004231543
UMH.TA,2541950.65,1027.568058,-2.262038591,1.482205552
UNTC.TA,3793.629109,27.10376666,-0.292912058,8.008071871
UNCT.TA,17869949.45,2559.762121,-810208.5594,466.3149214
UNIT.TA,58752.47344,188.6769707,0.730330441,0.068495867
UPSL.TA,3720.881931,46.57634975,-3.669923765,4.697231786
UTRN.TA,60.58536548,6.690258184,0.779964882,0.017734855
VRDS.TA,432.7580993,16.63781596,0.985144241,0.007407515
VCTR.TA,58927.82533,204.7089844,0.839552419,0.041106952
VILR.TA,99392.25898,251.2094767,0.888406689,0.016227499
VISN.TA,737570.9655,530.9680474,0.728467984,10.42051589
VTNA.TA,14758.50216,103.7272213,0.781954587,0.047190142
WATR.TA,8260.909539,43.79119772,-36.49217459,0.818705465
WESR.TA,159.3166547,8.433530725,0.983035293,0.021703972
WILK.TA,4.361364087,1.72734229,0.859393924,0.037550992
WLFD.TA,19306.64713,102.014376,0.794048865,0.051077667
WILC.TA,16.26787553,3.144659394,0.725630302,0.063262764
WNBZ.TA,11.87906613,2.50345208,-1.611836373,0.132229098
YBRD.TA,179205.4688,188.5609447,0.494942869,4.525690848
YAAC.TA,1.027770298,0.654723002,0.714704769,0.017281001
YBOX.TA,0.962116611,0.603630255,0.99232573,0.007237829
YHNF.TA,337098.4045,456.538893,0.906304819,0.020282347
ZNKL.TA,137737.9746,304.1220986,-0.819882771,0.078415975
ZPRS.TA,1739.158975,33.50714558,0.899462801,0.026366859
ZMH.TA,16060.01603,86.28881432,0.930504749,0.024914473
ZOOZ.TA,4942.290693,59.64872301,0.743490336,0.067151167
ZUR.TA,958.5002293,27.66697832,0.858308731,0.045028064
