Company,MSE,MAE,R2,MAPE
VILR.TA,112943.5031,259.9304179,0.886528991,0.01664878
VISN.TA,1555104.975,946.8330359,0.440072666,12.7265162
VTNA.TA,7042.112803,60.93001302,0.897579697,0.028753797
WATR.TA,4740.224989,62.75050872,-19.4639359,1.017399388
WESR.TA,4661.170833,56.48848789,0.487710053,0.150453412
WILK.TA,341.5788482,17.94759845,-10.2649468,0.403426944
WLFD.TA,12753.88861,93.07051496,0.848260832,0.048272327
WNBZ.TA,12.49288442,2.872917927,-1.857339561,0.142491182
YBRD.TA,283956.3095,438.2591011,0.212531216,6.814937021
YAAC.TA,1.631444824,0.937261597,0.535721071,0.024561562
YBOX.TA,10.38695896,2.577470113,0.910379151,0.03152424
YHNF.TA,2832959.747,1404.730707,0.277176897,0.062728621
ZNKL.TA,865342.3108,897.8208881,-9.421348192,0.240470118
ZPRS.TA,14092.39532,94.4036553,0.007982448,0.076226576
ZMH.TA,67173.31271,182.2161816,0.706588015,0.054031958
ZOOZ.TA,19083.64647,112.1915781,0.027310644,0.137938262
ZUR.TA,1866.556776,37.86795143,0.719979208,0.059388553
